Price,Adj Close,Close,High,Low,Open,Volume
Ticker,OFLX,OFLX,OFLX,OFLX,OFLX,OFLX
Date,,,,,,
2005-08-01,7.639782428741455,12.460000038146973,13.380000114440918,10.0,10.25,334800
2005-08-08,8.449131965637207,13.779999732971191,14.260000228881836,12.210000038146973,12.4399995803833,234400
2005-08-15,9.589581489562988,15.640000343322754,16.530000686645508,13.920000076293945,14.3100004196167,113400
2005-08-22,9.473085403442383,15.449999809265137,16.100000381469727,15.109999656677246,16.100000381469727,31000
2005-08-29,9.810315132141113,16.0,16.299999237060547,15.4399995803833,15.4399995803833,70900
2005-09-05,9.896154403686523,16.139999389648438,16.239999771118164,15.600000381469727,16.100000381469727,24100
2005-09-12,10.601272583007812,17.290000915527344,17.459999084472656,15.850000381469727,16.149999618530273,141400
2005-09-19,10.276304244995117,16.760000228881836,19.549999237060547,16.56999969482422,17.8700008392334,39100
2005-09-26,9.804181098937988,15.989999771118164,16.969999313354492,15.829999923706055,16.350000381469727,28700
2005-10-03,8.706652641296387,14.199999809265137,16.100000381469727,13.470000267028809,15.949999809265137,42300
2005-10-10,8.921255111694336,14.550000190734863,14.960000038146973,14.25,14.579999923706055,15600
2005-10-17,8.093509674072266,13.199999809265137,14.550000190734863,12.699999809265137,14.550000190734863,38800
2005-10-24,8.902856826782227,14.520000457763672,14.520000457763672,12.979999542236328,13.239999771118164,25200
2005-10-31,9.289138793945312,15.149999618530273,15.600000381469727,12.890000343322754,14.829999923706055,50000
2005-11-07,9.779654502868652,15.949999809265137,16.0,15.0,15.15999984741211,15200
2005-11-14,9.325926780700684,15.210000038146973,16.059999465942383,14.829999923706055,15.8100004196167,12200
2005-11-21,9.227827072143555,15.050000190734863,15.479999542236328,14.880000114440918,15.119999885559082,6100
2005-11-28,9.497611045837402,15.489999771118164,16.0,14.699999809265137,15.300000190734863,14100
2005-12-05,9.896154403686523,16.139999389648438,16.139999389648438,14.550000190734863,15.510000228881836,17500
2005-12-12,11.165362358093262,18.209999084472656,18.209999084472656,16.149999618530273,16.149999618530273,33300
2005-12-19,13.121294021606445,21.399999618530273,21.979999542236328,17.920000076293945,17.920000076293945,48900
2005-12-26,10.66258430480957,17.389999389648438,22.90999984741211,16.809999465942383,21.760000228881836,45500
2006-01-02,11.03046989440918,17.989999771118164,18.200000762939453,16.950000762939453,17.200000762939453,25800
2006-01-09,11.367703437805176,18.540000915527344,18.799999237060547,17.5,17.799999237060547,45500
2006-01-16,11.73558521270752,19.139999389648438,19.31999969482422,18.440000534057617,18.81999969482422,27300
2006-01-23,11.895004272460938,19.399999618530273,19.520000457763672,19.0,19.209999084472656,51600
2006-01-30,10.70550537109375,17.459999084472656,19.399999618530273,17.0,19.399999618530273,27000
2006-02-06,9.332063674926758,15.220000267028809,17.3700008392334,15.210000038146973,16.829999923706055,25600
2006-02-13,10.785215377807617,17.59000015258789,17.75,14.90999984741211,15.470000267028809,15900
2006-02-20,11.122445106506348,18.139999389648438,19.1200008392334,16.90999984741211,17.700000762939453,23000
2006-02-27,11.269599914550781,18.3799991607666,18.65999984741211,17.5,17.860000610351562,28100
2006-03-06,10.42345905303955,17.0,17.65999984741211,15.670000076293945,17.40999984741211,38800
2006-03-13,11.306384086608887,18.440000534057617,19.0,16.799999237060547,17.030000686645508,37800
2006-03-20,10.055573463439941,16.399999618530273,18.649999618530273,16.170000076293945,18.649999618530273,28200
2006-03-27,11.680401802062988,19.049999237060547,19.100000381469727,15.5,16.8700008392334,58000
2006-04-03,10.809739112854004,17.6299991607666,19.100000381469727,16.549999237060547,18.829999923706055,29400
2006-04-10,10.331488609313965,16.850000381469727,18.059999465942383,16.020000457763672,16.889999389648438,29400
2006-04-17,11.00594711303711,17.950000762939453,18.899999618530273,15.970000267028809,16.780000686645508,59800
2006-04-24,10.313092231750488,16.81999969482422,18.030000686645508,16.040000915527344,17.729999542236328,30600
2006-05-01,11.116311073303223,18.1299991607666,18.790000915527344,15.960000038146973,15.960000038146973,19600
2006-05-08,10.20272445678711,16.639999389648438,18.530000686645508,16.530000686645508,17.799999237060547,26300
2006-05-15,10.086230278015137,16.450000762939453,18.469999313354492,16.149999618530273,16.68000030517578,55700
2006-05-22,10.582877159118652,17.260000228881836,17.850000381469727,16.350000381469727,16.639999389648438,27600
2006-05-29,11.52098560333252,18.790000915527344,18.899999618530273,16.760000228881836,17.75,61500
2006-06-05,10.760689735412598,17.549999237060547,18.950000762939453,16.299999237060547,18.270000457763672,76200
2006-06-12,11.15310287475586,18.190000534057617,18.75,17.299999237060547,17.510000228881836,82400
2006-06-19,10.9998140335083,17.940000534057617,18.420000076293945,16.739999771118164,18.0,140800
2006-06-26,12.293548583984375,20.049999237060547,20.049999237060547,17.059999465942383,18.0,427500
2006-07-03,12.630781173706055,20.600000381469727,20.90999984741211,19.049999237060547,19.860000610351562,45800
2006-07-10,12.262892723083496,20.0,21.360000610351562,19.889999389648438,20.6200008392334,55700
2006-07-17,11.907270431518555,19.420000076293945,20.690000534057617,19.3700008392334,19.899999618530273,17500
2006-07-24,11.956319808959961,19.5,20.09000015258789,18.920000076293945,19.280000686645508,22000
2006-07-31,12.62464714050293,20.59000015258789,20.6299991607666,19.309999465942383,19.3700008392334,37000
2006-08-07,11.839821815490723,19.309999465942383,20.860000610351562,19.309999465942383,20.850000381469727,22700
2006-08-14,12.698223114013672,20.709999084472656,21.31999969482422,19.479999542236328,19.479999542236328,40100
2006-08-21,14.795178413391113,24.1299991607666,24.950000762939453,20.75,20.75,148500
2006-08-28,15.236649513244629,24.850000381469727,25.299999237060547,23.809999465942383,24.549999237060547,59000
2006-09-04,14.365978240966797,23.43000030517578,26.139999389648438,23.139999389648438,25.360000610351562,61900
2006-09-11,12.532676696777344,20.440000534057617,24.290000915527344,20.43000030517578,23.329999923706055,74300
2006-09-18,12.078944206237793,19.700000762939453,20.479999542236328,19.010000228881836,20.139999389648438,61900
2006-09-25,12.459100723266602,20.31999969482422,20.5,19.0,19.639999389648438,29800
2006-10-02,12.538810729980469,20.450000762939453,20.81999969482422,18.110000610351562,19.56999969482422,62600
2006-10-09,12.348730087280273,20.139999389648438,20.969999313354492,19.579999923706055,20.450000762939453,19400
2006-10-16,14.01035213470459,22.850000381469727,23.1299991607666,20.239999771118164,20.239999771118164,24400
2006-10-23,14.286269187927246,23.299999237060547,23.479999542236328,22.520000457763672,22.540000915527344,27900
2006-10-30,12.262892723083496,20.0,23.1299991607666,19.81999969482422,23.1299991607666,57600
2006-11-06,12.471360206604004,20.34000015258789,20.93000030517578,19.899999618530273,20.5,77100
2006-11-13,12.250631332397461,19.979999542236328,20.68000030517578,19.600000381469727,20.59000015258789,25500
2006-11-20,12.201578140258789,19.899999618530273,20.170000076293945,19.690000534057617,20.110000610351562,7000
2006-11-27,12.385522842407227,20.200000762939453,20.34000015258789,19.690000534057617,19.690000534057617,4600
2006-12-04,12.416177749633789,20.25,22.329999923706055,20.25,20.260000228881836,25600
2006-12-11,13.170348167419434,21.479999542236328,21.579999923706055,20.0,20.56999969482422,23300
2006-12-18,12.514280319213867,20.40999984741211,21.549999237060547,20.360000610351562,21.40999984741211,10800
2006-12-25,12.679830551147461,20.68000030517578,20.989999771118164,20.049999237060547,20.31999969482422,18400
2007-01-01,12.827738761901855,20.510000228881836,21.579999923706055,19.389999389648438,21.149999618530273,17400
2007-01-08,12.702649116516113,20.309999465942383,20.969999313354492,20.200000762939453,20.59000015258789,14700
2007-01-15,12.765193939208984,20.40999984741211,20.540000915527344,20.25,20.25,6000
2007-01-22,13.396885871887207,21.420000076293945,21.530000686645508,19.8700008392334,20.139999389648438,23300
2007-01-29,14.053598403930664,22.469999313354492,23.31999969482422,19.219999313354492,21.360000610351562,38100
2007-02-05,13.840949058532715,22.1299991607666,22.360000610351562,22.0,22.31999969482422,5400
2007-02-12,13.853456497192383,22.149999618530273,22.5,22.139999389648438,22.360000610351562,2000
2007-02-19,13.978543281555176,22.350000381469727,22.43000030517578,21.889999389648438,22.399999618530273,4400
2007-02-26,13.941017150878906,22.290000915527344,22.5,21.790000915527344,22.350000381469727,4300
2007-03-05,14.097376823425293,22.540000915527344,22.739999771118164,21.889999389648438,22.299999237060547,4700
2007-03-12,13.884726524353027,22.200000762939453,22.75,21.520000457763672,22.75,19400
2007-03-19,13.984803199768066,22.360000610351562,22.799999237060547,22.18000030517578,22.549999237060547,3300
2007-03-26,14.072358131408691,22.5,22.5,22.299999237060547,22.360000610351562,1200
2007-04-02,14.072358131408691,22.5,22.6299991607666,22.399999618530273,22.6299991607666,8200
2007-04-09,13.603281021118164,21.75,22.389999389648438,21.309999465942383,22.389999389648438,9500
2007-04-16,13.890984535217285,22.209999084472656,22.260000228881836,21.389999389648438,21.559999465942383,7200
2007-04-23,13.765896797180176,22.010000228881836,22.190000534057617,21.299999237060547,22.149999618530273,13600
2007-04-30,14.009812355041504,22.399999618530273,22.739999771118164,21.520000457763672,21.709999084472656,32800
2007-05-07,14.159921646118164,22.639999389648438,22.639999389648438,22.31999969482422,22.3799991607666,2700
2007-05-14,13.7471342086792,21.979999542236328,22.6299991607666,21.979999542236328,22.6299991607666,5000
2007-05-21,12.921553611755371,20.65999984741211,22.329999923706055,20.59000015258789,22.329999923706055,13700
2007-05-28,13.134206771850586,21.0,21.0,20.5,20.649999618530273,6800
2007-06-04,13.509467124938965,21.600000381469727,22.110000610351562,20.940000534057617,20.940000534057617,11300
2007-06-11,12.965332984924316,20.729999542236328,21.600000381469727,20.299999237060547,21.600000381469727,13600
2007-06-18,11.958380699157715,19.1200008392334,20.5,18.93000030517578,20.5,15200
2007-06-25,12.039684295654297,19.25,19.440000534057617,18.809999465942383,19.209999084472656,21100
2007-07-02,12.21480655670166,19.530000686645508,19.739999771118164,19.18000030517578,19.479999542236328,7500
2007-07-09,12.24608039855957,19.579999923706055,19.690000534057617,19.399999618530273,19.5,7800
2007-07-16,12.108489990234375,19.360000610351562,19.510000228881836,18.700000762939453,19.510000228881836,6000
2007-07-23,11.351705551147461,18.149999618530273,19.5,18.149999618530273,19.5,9300
2007-07-30,11.25788688659668,18.0,18.510000228881836,17.459999084472656,18.510000228881836,7100
2007-08-06,10.413544654846191,16.649999618530273,17.6299991607666,16.649999618530273,17.6299991607666,10900
2007-08-13,9.381573677062988,15.0,16.59000015258789,14.0,15.550000190734863,11600
2007-08-20,10.000757217407227,15.989999771118164,16.170000076293945,14.800000190734863,14.800000190734863,16900
2007-08-27,9.606730461120605,15.359999656677246,15.970000267028809,15.359999656677246,15.970000267028809,6600
